src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
155.61.196.165,186.205.141.120,48595,5199,ICMP,2383,273,892,33539,12872,48,10,0.89,28,0.95,0,Botnet,UK,Russia,0.841,7693,0
182.165.61.102,238.242.35.241,22194,8023,ICMP,4005,206,820,45788,45455,48,15,0.16,34,0.79,0,Normal,China,UK,0.593,7694,0
71.218.124.165,188.199.21.155,13258,5101,UDP,8141,550,166,14151,19472,43,3,0.3,24,0.46,0,DDoS,China,China,0.503,7695,0
27.102.43.125,9.158.29.150,62703,5780,TCP,9087,670,680,14395,7604,8,5,0.7,25,0.13,0,Normal,Russia,UK,0.591,7696,0
151.140.133.69,207.219.146.183,5952,5334,TCP,3636,279,126,27849,42121,25,4,0.49,6,0.24,0,Normal,India,India,0.5,7697,0
130.250.96.150,58.202.208.244,7663,6777,TCP,5318,372,240,21140,3432,32,22,0.98,37,0.02,0,Normal,China,India,0.628,7698,1
17.144.254.52,177.254.107.131,3461,2438,UDP,5534,239,1422,312,24582,3,26,0.45,20,0.68,0,DoS,Russia,India,0.644,7699,0
48.180.38.75,158.36.132.118,29049,5588,UDP,1412,693,1061,16071,10445,28,23,0.95,20,0.95,0,Normal,India,Germany,0.377,7700,0
251.181.173.239,131.183.5.88,56087,1165,ICMP,9335,622,970,25264,37015,29,5,0.22,42,0.68,0,Normal,USA,India,0.154,7701,0
164.219.163.61,141.69.239.101,62447,3932,ICMP,6483,788,768,15845,30321,28,13,0.14,5,0.77,1,Normal,India,India,0.609,7702,0
67.163.194.86,196.50.177.47,55081,5273,ICMP,2488,525,636,23509,12876,8,22,0.13,11,0.28,0,Normal,USA,UK,0.39,7703,0
153.93.219.229,130.139.101.23,18330,2792,ICMP,9831,179,887,21338,11526,26,15,0.5,24,0.68,0,Normal,Germany,UK,0.308,7704,1
208.9.196.82,169.177.152.23,18985,7365,UDP,3184,332,652,18759,39135,3,18,0.38,40,0.34,0,Normal,India,Germany,0.25,7705,0
147.129.188.21,113.215.82.63,24576,4029,ICMP,1977,243,850,16763,21094,42,14,0.83,49,0.97,0,Normal,Russia,Germany,0.151,7706,0
136.226.217.194,170.95.92.110,20144,5562,UDP,2893,791,328,44355,39350,27,20,0.13,5,0.36,1,Normal,UK,Germany,0.984,7707,0
74.77.117.174,226.170.114.104,13562,4779,UDP,9419,939,1312,20861,7237,20,16,0.38,26,0.33,1,Normal,China,UK,0.447,7708,0
83.241.73.246,70.139.37.202,32040,5351,ICMP,468,829,668,49570,35722,39,1,0.87,18,0.46,0,Normal,China,India,0.367,7709,0
23.191.39.105,162.30.217.112,18712,8007,UDP,4619,274,1280,39665,12704,45,7,0.82,37,0.61,0,Botnet,UK,UK,0.133,7710,0
183.66.239.12,61.200.51.233,61741,2214,ICMP,9842,102,173,1098,298,22,16,0.34,46,0.74,0,DDoS,USA,UK,0.126,7711,0
170.160.195.124,33.151.100.90,23952,2947,TCP,4259,100,356,36803,13541,3,17,0.62,10,0.22,0,Normal,India,Germany,0.68,7712,1
109.49.68.254,79.235.95.130,63355,7271,UDP,9492,175,463,4091,33530,47,24,0.59,44,0.15,0,DoS,India,India,0.404,7713,0
232.85.70.221,248.42.244.171,59870,5208,TCP,8976,59,1317,28478,46295,40,14,0.16,18,0.13,0,Normal,Germany,China,0.278,7714,0
134.231.170.192,163.151.79.200,20943,7227,UDP,7304,636,1206,16574,35288,38,15,0.6,10,0.81,0,Normal,Russia,India,0.751,7715,0
184.114.121.11,137.97.180.36,60257,7936,ICMP,9897,464,171,28881,47442,26,19,0.0,20,0.73,0,Normal,China,UK,0.751,7716,0
246.107.101.52,94.247.181.26,12185,5866,UDP,447,216,1423,30459,40207,37,16,0.76,6,0.04,0,Normal,Germany,Germany,0.263,7717,0
231.128.55.54,2.18.184.131,51651,7935,TCP,3624,395,296,7237,35664,14,19,0.73,47,0.1,0,Normal,Russia,China,0.927,7718,0
35.120.26.254,173.58.195.27,21287,7464,TCP,2656,154,497,49850,39087,38,10,0.43,39,0.2,1,Normal,UK,Russia,0.829,7719,0
23.73.28.41,1.193.203.224,17214,2944,TCP,6886,781,303,39216,37562,37,18,0.67,24,0.88,0,Normal,China,Russia,0.855,7720,0
142.3.171.246,86.65.17.141,38767,6145,TCP,183,837,1317,13567,38215,40,4,0.05,39,0.94,0,DDoS,Germany,Russia,0.848,7721,0
117.61.130.62,139.59.217.215,2741,965,ICMP,2351,119,726,6773,28244,31,16,0.33,21,0.81,0,DoS,China,Russia,0.721,7722,0
192.227.101.156,36.47.251.151,38258,2562,TCP,9514,300,1396,30157,11585,17,9,0.02,44,0.54,0,Normal,China,UK,0.777,7723,0
237.29.96.221,39.177.241.95,17607,6044,TCP,7711,853,788,25273,40085,31,17,0.89,48,0.67,1,Normal,UK,India,0.641,7724,1
117.88.221.48,183.211.204.17,2471,1721,ICMP,5793,928,194,14935,1140,20,22,0.74,46,0.18,0,Normal,Russia,UK,0.853,7725,0
137.37.242.98,75.174.21.57,49960,2940,ICMP,1769,122,1079,43463,4587,31,16,0.29,35,0.13,1,DoS,USA,Russia,0.803,7726,0
98.28.109.189,138.201.95.197,40430,5573,ICMP,6755,83,127,17321,19188,21,20,0.1,41,0.18,1,Botnet,USA,USA,0.661,7727,0
58.40.14.236,242.208.64.76,10410,2895,ICMP,3410,390,1257,28467,27602,15,16,0.04,15,0.34,0,DDoS,Russia,UK,0.175,7728,0
84.118.47.172,63.186.78.111,43589,669,TCP,8479,894,621,48649,23258,47,19,0.95,34,0.57,0,Normal,Germany,USA,0.327,7729,0
107.244.130.156,31.235.172.70,35017,1938,TCP,4105,287,1498,3332,9893,46,23,0.69,34,0.72,0,Normal,USA,Germany,0.284,7730,0
152.65.89.55,65.225.16.152,38905,850,TCP,845,476,202,6815,6366,2,18,0.83,37,0.0,0,Normal,Germany,China,0.359,7731,0
176.141.76.145,111.78.19.55,15587,2799,TCP,9918,880,1494,1490,9923,31,2,0.61,29,0.48,0,Normal,Germany,USA,0.247,7732,0
115.196.184.10,120.58.230.109,46071,7924,ICMP,2436,303,737,18157,12542,24,1,0.4,26,0.97,0,Normal,China,Germany,0.73,7733,0
180.191.34.193,66.152.233.199,10865,4941,TCP,1582,138,964,37513,2789,20,9,0.59,34,0.14,0,Ransomware,Russia,India,0.241,7734,0
214.211.204.81,52.90.130.59,31283,2481,ICMP,659,795,1363,23906,38112,11,4,0.83,18,0.82,0,Normal,India,Russia,0.843,7735,0
11.141.46.89,87.68.30.111,47611,7543,TCP,9891,87,1165,49278,38651,13,4,0.19,8,0.87,1,Normal,USA,UK,0.793,7736,0
122.121.111.105,89.145.173.62,14976,592,TCP,9611,874,557,29595,20972,19,3,0.06,19,0.71,0,Normal,USA,Germany,0.29,7737,0
121.55.255.253,163.83.77.20,56451,712,TCP,5656,532,1267,35830,27494,14,2,0.25,13,0.8,0,Normal,India,USA,0.113,7738,0
18.126.179.40,191.200.86.178,65360,2434,TCP,4878,928,829,10019,37603,31,12,0.18,40,0.79,0,Normal,China,China,0.714,7739,0
196.26.84.195,159.202.130.68,45456,2962,ICMP,6852,807,915,12910,7213,34,4,0.8,39,0.91,1,Normal,Germany,USA,0.25,7740,0
197.19.245.25,232.218.168.50,9238,7698,TCP,297,276,1433,41398,37467,20,24,0.13,19,0.64,0,Normal,Germany,Germany,0.652,7741,0
12.211.224.100,32.189.146.64,44996,675,ICMP,6354,614,860,40549,14494,23,13,0.48,17,0.44,0,Normal,USA,UK,0.972,7742,0
52.9.157.31,201.120.11.190,6005,177,ICMP,4050,854,1164,2566,42667,10,7,0.08,11,0.72,0,Normal,China,UK,0.215,7743,0
49.23.182.201,11.17.191.71,11880,1923,UDP,6482,402,1039,44339,25889,19,28,0.68,41,0.5,1,DDoS,UK,UK,0.622,7744,1
115.14.8.215,115.201.23.232,30326,7302,TCP,9058,228,838,19155,35044,39,20,0.32,33,0.01,0,DoS,USA,China,0.913,7745,0
59.35.247.217,171.34.38.76,49314,5574,TCP,126,146,236,8075,18480,38,16,0.87,12,0.8,0,Normal,UK,India,0.913,7746,0
14.20.224.77,52.209.12.159,26560,3505,ICMP,6617,122,972,48610,2843,20,24,0.8,5,0.92,0,Normal,Germany,Germany,0.118,7747,0
186.173.82.241,61.7.43.241,62108,1506,UDP,3707,373,384,26887,45265,18,23,0.15,44,0.78,1,Normal,USA,USA,0.212,7748,0
212.8.10.11,164.50.111.64,17349,1656,TCP,3158,60,1461,46363,22109,30,21,0.33,29,0.44,1,Normal,Germany,India,0.565,7749,0
51.159.199.54,4.209.72.90,15214,3123,ICMP,776,804,1078,4194,39736,24,1,0.98,8,0.66,1,Normal,China,Germany,0.143,7750,0
218.1.241.166,50.84.36.106,48726,1401,UDP,2348,437,52,19170,1322,36,6,0.71,36,0.7,0,Ransomware,USA,China,0.352,7751,0
176.238.84.52,135.224.39.21,38199,631,ICMP,2881,692,559,17432,21088,42,14,0.11,1,0.57,0,Normal,USA,UK,0.596,7752,0
164.145.103.100,98.114.152.75,47634,4608,TCP,2044,688,434,23101,43730,23,22,0.51,8,0.7,0,SQL Injection,India,Germany,0.198,7753,1
159.110.236.7,147.132.20.106,12251,6596,ICMP,8804,647,812,8801,27363,19,29,0.81,37,0.61,0,DoS,Russia,Germany,0.665,7754,0
170.70.219.87,159.223.98.231,52345,1731,ICMP,8154,869,1216,29703,43176,25,8,0.15,9,0.83,1,Normal,India,Russia,0.44,7755,0
32.86.148.38,86.67.90.213,14091,3541,ICMP,8661,903,1139,23725,16759,29,20,0.52,6,0.7,0,SQL Injection,Germany,Germany,0.776,7756,0
115.31.90.114,202.65.43.129,48878,6524,ICMP,5463,810,1164,40283,34818,20,29,0.42,8,0.82,1,Normal,India,UK,0.932,7757,0
172.26.23.45,81.114.60.136,14134,1521,ICMP,9866,671,407,35250,39040,47,17,0.33,15,0.74,0,Normal,China,China,0.565,7758,0
57.5.136.158,30.209.76.220,54173,7067,UDP,420,36,239,15015,35197,20,23,0.35,1,0.7,0,Normal,USA,Germany,0.2,7759,0
103.142.236.188,195.55.29.106,33792,3048,UDP,1225,145,264,10740,4672,30,10,0.51,7,0.9,0,DoS,India,India,0.607,7760,0
168.237.141.116,240.5.251.238,48156,6458,TCP,7372,631,873,39375,44070,28,15,0.74,1,0.08,0,Normal,UK,Germany,0.295,7761,0
111.23.137.30,113.130.46.117,60748,6106,TCP,317,259,1444,20735,7146,17,7,0.83,16,0.35,0,Normal,Germany,Russia,0.854,7762,0
7.238.64.196,48.29.167.126,54947,258,TCP,4572,58,1446,24203,7728,48,28,0.56,6,0.78,0,Ransomware,China,India,0.343,7763,0
37.53.80.77,196.234.163.230,21785,7673,ICMP,5841,751,1221,28394,3296,38,27,0.38,9,0.57,0,Normal,Germany,China,0.186,7764,0
241.222.25.14,17.172.2.152,28105,576,ICMP,4338,870,1057,16691,24891,8,25,0.66,27,0.21,0,Normal,Russia,India,0.774,7765,0
185.58.255.70,150.121.151.198,10021,6380,TCP,4,789,369,48890,25994,38,2,0.22,45,0.9,0,Normal,India,Russia,0.82,7766,0
90.112.107.100,211.112.25.248,52764,6554,UDP,2004,785,1456,31257,29184,25,16,0.03,42,0.05,1,Normal,UK,UK,0.7,7767,0
150.187.142.240,80.27.174.179,9492,3135,ICMP,9857,955,799,19216,3980,29,7,0.26,45,0.92,0,SQL Injection,USA,China,0.119,7768,0
182.53.6.82,195.255.211.231,23672,226,UDP,8134,284,623,39099,40664,19,16,0.51,46,0.56,0,Normal,China,Germany,0.603,7769,0
210.99.217.205,48.175.107.57,2753,7250,TCP,9633,746,458,8443,46545,45,23,0.94,40,0.65,1,Normal,Russia,India,0.484,7770,0
53.243.235.87,173.90.189.236,29750,3113,ICMP,3592,59,859,33046,48168,48,23,0.72,40,0.14,0,Normal,India,Germany,0.88,7771,0
9.7.5.20,2.79.45.10,36254,5832,UDP,9404,500,549,21839,35911,11,3,0.5,39,0.62,0,Normal,USA,India,0.719,7772,0
72.226.35.157,17.249.109.55,8638,7712,TCP,4033,568,190,31937,21897,26,23,0.95,30,0.88,0,Normal,Germany,UK,0.119,7773,0
50.228.11.58,140.115.94.242,56970,192,ICMP,3668,225,1358,49150,7643,19,21,0.68,6,1.0,0,Normal,Russia,UK,0.282,7774,0
132.212.210.177,167.141.139.116,36750,1820,ICMP,843,726,781,46176,16749,24,15,0.61,48,0.63,0,Normal,Russia,China,0.728,7775,0
104.211.224.198,173.102.154.35,52653,1060,UDP,3622,493,548,16724,26500,4,18,0.58,35,0.07,1,Normal,USA,India,0.365,7776,0
1.29.31.191,202.209.108.129,8205,7772,UDP,6532,20,794,21703,48367,48,9,0.37,7,0.93,0,Normal,China,UK,0.191,7777,0
162.31.56.161,167.188.16.2,6588,3778,TCP,150,899,1344,12233,10074,11,9,0.58,6,0.86,0,Normal,UK,China,0.636,7778,0
159.70.94.110,215.235.252.120,11790,7516,UDP,9159,950,795,39432,15760,44,12,0.82,45,0.18,1,Normal,Germany,UK,0.399,7779,0
47.255.31.5,209.234.1.34,29520,2394,TCP,2713,311,1290,20067,31066,32,20,0.61,16,0.2,1,DoS,China,China,0.162,7780,0
90.254.240.105,103.129.16.252,22035,7653,UDP,7282,821,111,14286,45804,13,24,0.16,7,0.23,0,DDoS,Germany,China,0.781,7781,0
46.252.189.77,96.131.64.99,17622,1284,ICMP,2306,740,1144,42996,33835,39,12,0.82,26,0.47,0,Normal,Germany,Russia,0.832,7782,1
234.224.199.146,147.123.23.78,23390,2406,UDP,6785,417,408,49041,15077,5,22,0.29,8,0.38,0,Normal,India,UK,0.716,7783,0
144.28.99.71,199.121.229.243,24689,4634,TCP,6979,676,616,11176,31220,30,26,0.69,42,0.19,1,Normal,Germany,China,0.779,7784,0
112.220.109.27,200.46.196.65,55161,1241,UDP,6334,245,109,27343,32357,7,29,0.96,14,0.3,1,Normal,India,Germany,0.248,7785,0
245.109.22.62,11.111.131.97,42519,1945,TCP,8483,535,353,48144,22533,44,5,0.03,12,0.97,0,Normal,UK,Russia,0.634,7786,0
45.54.166.247,131.225.182.237,54973,734,UDP,3160,182,654,25936,28053,29,3,0.99,36,0.61,1,Normal,India,USA,0.933,7787,0
180.191.208.12,77.104.31.66,1271,6956,UDP,5364,514,1017,30268,30227,49,14,0.91,32,0.77,0,Normal,Germany,Germany,0.824,7788,0
109.108.70.143,251.62.237.222,21796,1117,ICMP,9699,209,55,34953,29792,44,14,0.09,34,0.71,0,Normal,USA,Germany,0.144,7789,0
45.46.209.98,220.153.150.228,9545,4947,ICMP,5434,135,968,4646,15364,42,12,0.48,9,0.66,0,Normal,Germany,China,0.334,7790,0
235.83.14.145,87.254.152.115,49567,5035,ICMP,5193,612,637,16832,19908,14,8,0.25,21,0.38,0,Normal,UK,China,0.684,7791,0
206.134.65.129,252.79.165.135,9158,6433,ICMP,1942,416,200,29425,30957,1,20,0.56,33,0.86,1,Normal,China,China,0.766,7792,0
207.8.139.42,97.250.247.242,1914,7704,TCP,4012,996,103,32206,17370,18,2,0.08,15,0.67,0,Normal,India,Russia,0.412,7793,0
198.186.31.15,156.172.85.119,33825,6713,TCP,9687,527,674,18399,6830,37,5,0.84,36,0.61,0,Normal,China,USA,0.261,7794,1
200.105.29.40,170.101.109.101,33150,699,UDP,4415,15,254,40606,7965,7,24,0.69,16,0.46,0,Normal,Russia,UK,0.989,7795,0
250.11.122.225,246.7.152.46,26640,3822,UDP,5349,416,171,7903,36078,30,22,0.61,45,0.98,0,DoS,China,UK,0.953,7796,0
185.93.132.94,94.104.188.132,52306,3265,ICMP,2769,270,353,23041,32334,38,18,0.77,22,0.22,0,Normal,Russia,UK,0.559,7797,0
184.212.17.207,103.137.181.129,49302,4452,UDP,8079,707,389,28983,22479,41,9,0.59,10,0.5,0,Normal,UK,Germany,0.162,7798,0
159.195.9.145,144.141.57.160,11366,3459,TCP,8298,57,1463,27378,40172,43,27,0.83,21,0.13,0,Normal,China,India,0.835,7799,0
191.64.168.30,48.112.95.52,26584,7007,ICMP,4678,854,1019,31678,26982,16,17,0.01,32,0.08,0,Normal,USA,China,0.137,7800,0
216.166.199.141,31.153.22.51,19125,3805,TCP,2189,200,536,6361,20395,3,4,0.67,31,0.49,0,Normal,USA,Germany,0.875,7801,0
24.6.223.159,241.15.181.3,64583,3011,TCP,3914,830,1475,5611,23008,34,28,0.94,12,0.91,1,SQL Injection,China,UK,0.317,7802,0
79.195.169.255,137.251.79.94,64371,2245,UDP,4824,198,609,32179,42308,18,15,0.02,45,0.96,1,Normal,USA,China,0.192,7803,0
79.124.229.122,9.225.15.16,56092,4911,UDP,3427,459,890,9317,17372,17,19,0.93,37,0.01,1,Normal,India,USA,0.574,7804,0
121.181.78.128,16.150.233.132,24284,6041,UDP,8244,930,835,26972,6620,21,10,0.64,34,0.91,0,Normal,UK,India,0.122,7805,0
207.22.148.203,51.26.88.175,7250,1158,TCP,141,325,1378,18054,12157,17,22,0.17,32,0.69,0,Normal,India,China,0.591,7806,0
25.155.143.130,205.167.125.132,58628,3088,UDP,3157,494,1035,17069,45264,8,27,0.43,41,0.84,1,Normal,India,USA,0.887,7807,0
22.68.152.53,221.123.24.175,61424,2870,TCP,3876,372,219,14455,3452,3,15,0.67,23,0.55,0,Normal,China,UK,0.222,7808,0
3.57.140.76,20.217.204.222,33581,1246,TCP,8516,707,1280,42787,9297,28,7,0.41,40,0.77,1,Normal,China,Russia,0.815,7809,0
53.183.45.198,154.42.233.200,22637,3893,ICMP,7759,408,979,48604,2274,38,27,0.25,25,0.68,0,DDoS,UK,China,0.996,7810,0
159.25.152.52,98.46.248.182,56672,326,TCP,3344,359,256,428,42868,36,25,0.53,41,0.41,0,Ransomware,China,UK,0.895,7811,0
59.68.250.91,78.226.226.193,21092,3760,UDP,1741,854,917,6310,12347,34,2,0.29,46,0.87,0,Normal,India,Germany,0.205,7812,0
56.206.155.20,65.81.87.170,35655,3676,TCP,7566,133,760,45202,47598,32,14,0.33,47,0.79,1,Normal,Germany,Russia,0.999,7813,0
186.142.8.214,228.160.100.43,60859,5325,ICMP,88,570,972,45522,34923,14,24,0.11,12,0.15,0,Botnet,China,India,0.684,7814,0
48.255.2.98,147.63.77.138,56601,1868,ICMP,7588,562,1467,15896,43777,23,9,0.39,26,0.97,1,Normal,Germany,USA,0.275,7815,1
236.158.60.15,247.189.177.183,53614,6515,TCP,1654,490,1279,35160,31402,35,14,0.61,4,1.0,0,Botnet,UK,USA,0.236,7816,0
214.136.58.165,144.181.196.128,29005,2429,UDP,8982,374,819,31242,37054,11,20,0.75,34,0.02,0,Normal,Germany,Russia,0.482,7817,0
227.36.142.221,183.96.189.39,5175,507,ICMP,3863,208,807,42247,11966,48,18,0.62,20,0.36,1,Normal,India,Russia,0.876,7818,0
126.181.52.151,145.182.131.105,31907,1027,UDP,4239,933,904,36728,47780,36,1,0.73,14,0.18,1,Ransomware,USA,Germany,0.376,7819,0
146.63.90.60,208.119.46.201,13655,5173,TCP,9022,916,897,47680,49164,43,7,0.1,40,0.38,0,DDoS,USA,India,0.235,7820,0
125.246.182.176,128.250.48.89,31149,715,TCP,7489,836,205,18809,9983,20,29,0.3,34,0.62,1,DDoS,Germany,UK,0.957,7821,0
59.106.158.167,90.122.167.124,59325,3646,TCP,3398,497,1114,38231,22769,26,22,0.72,31,0.52,0,Normal,UK,Russia,0.325,7822,0
78.8.95.114,20.114.160.66,32201,5530,UDP,8186,987,94,45740,33469,45,11,0.61,1,0.34,0,Normal,China,Germany,0.681,7823,0
237.187.130.134,250.103.69.252,33701,3910,ICMP,8266,196,596,3720,27377,29,18,0.91,26,0.88,0,Normal,China,USA,0.281,7824,0
105.93.120.237,137.239.137.244,3226,7085,UDP,9231,857,461,7462,6096,42,26,0.79,15,0.95,0,Normal,China,Russia,0.148,7825,0
165.56.202.214,35.105.199.37,37502,4110,ICMP,4940,862,573,35062,13186,19,18,0.49,2,0.02,0,Normal,UK,UK,0.85,7826,0
44.143.28.113,6.129.86.236,31668,1633,ICMP,3562,27,501,41496,45056,14,27,0.76,11,0.17,0,Normal,India,Russia,0.255,7827,0
212.127.91.186,163.71.35.39,59671,4894,UDP,6738,375,1499,13026,17847,9,15,0.6,32,0.88,1,Normal,USA,USA,0.558,7828,0
205.45.138.72,153.24.69.51,36147,2106,TCP,3392,646,75,12665,36206,48,10,0.18,21,0.18,1,Botnet,India,Germany,0.224,7829,0
67.144.168.27,239.22.169.191,20703,4494,ICMP,4156,805,1109,23192,26808,32,5,0.15,4,0.8,1,Normal,Germany,Germany,0.263,7830,0
70.12.194.143,128.129.203.238,51695,6765,UDP,3922,169,1111,31234,42509,16,23,0.46,44,0.94,0,DDoS,India,USA,0.345,7831,0
26.5.241.230,22.254.222.245,45213,4452,UDP,8519,987,555,29552,13586,23,29,0.08,39,0.12,0,Normal,India,China,0.236,7832,0
31.159.108.77,123.14.18.202,48931,5152,TCP,3381,221,294,15220,48585,4,23,0.22,38,0.39,0,Normal,Germany,USA,0.581,7833,0
230.132.23.61,39.95.26.190,34700,2464,TCP,8139,834,167,8655,11117,29,22,0.2,14,0.29,1,Normal,China,USA,0.216,7834,0
216.6.108.157,83.180.28.88,46020,1748,UDP,6043,814,600,17475,28946,38,19,0.79,36,0.96,0,Normal,Germany,USA,0.252,7835,1
250.168.134.245,14.176.108.106,41068,1149,ICMP,1885,595,649,28200,46970,22,3,0.78,26,0.46,0,Normal,Germany,Germany,0.855,7836,0
227.51.230.130,209.58.28.128,9644,1124,ICMP,1582,44,388,9357,42123,46,5,0.49,16,0.74,0,Normal,Russia,India,0.366,7837,0
61.8.236.67,133.67.154.66,28379,4499,UDP,6397,298,169,26901,38402,22,23,0.54,47,0.02,0,Normal,UK,China,0.727,7838,0
83.35.143.141,135.120.155.240,48090,1627,ICMP,8784,767,1003,2150,32459,21,28,0.94,45,0.1,0,SQL Injection,USA,USA,0.892,7839,0
43.14.76.202,170.248.246.152,11853,2410,TCP,1768,756,1071,23907,40576,49,11,0.21,11,0.67,0,Normal,UK,Germany,0.655,7840,0
125.140.76.30,134.34.113.168,61769,5868,TCP,7154,863,1061,27713,18500,15,21,0.68,45,0.46,0,DoS,UK,Germany,0.788,7841,0
96.125.146.56,96.154.9.143,47275,3060,ICMP,9944,341,986,46097,9430,8,6,0.09,28,0.01,0,Ransomware,Russia,USA,0.839,7842,0
22.250.2.145,50.131.86.162,16484,4678,TCP,6037,598,998,21868,10468,16,3,0.55,32,0.12,0,Normal,Germany,Russia,0.605,7843,0
90.66.131.238,247.130.188.112,9442,4276,ICMP,8565,528,729,14857,40831,11,19,0.5,39,0.09,1,Normal,India,UK,0.159,7844,0
171.63.2.98,203.58.66.104,35234,4370,TCP,7232,333,673,39691,40191,33,19,0.84,19,0.62,0,Normal,China,China,0.751,7845,0
163.196.77.154,93.63.221.9,60902,6386,UDP,6123,573,830,41632,3876,39,10,0.79,40,0.61,1,Normal,UK,UK,0.39,7846,1
147.157.130.10,156.23.2.170,40388,2343,ICMP,9797,344,1051,16597,19623,49,11,0.99,24,0.69,0,Normal,China,UK,0.471,7847,0
34.219.181.218,118.37.22.119,58089,5991,UDP,5563,530,590,29828,5687,38,22,0.34,10,0.85,0,Botnet,UK,UK,0.729,7848,0
209.201.225.45,195.131.44.85,51239,7089,UDP,6878,293,165,47508,24432,1,10,0.19,32,0.5,0,Normal,Russia,UK,0.663,7849,0
170.119.41.24,102.90.48.21,16250,7668,ICMP,5891,313,522,49338,9707,20,4,0.1,45,1.0,0,Normal,Russia,UK,0.716,7850,0
125.135.33.183,129.217.28.6,47804,1759,ICMP,4042,448,253,2771,43359,21,12,0.03,18,0.12,0,Normal,India,China,0.428,7851,0
148.106.221.35,189.215.114.94,48570,3505,UDP,9131,812,1468,19746,3058,39,1,0.79,46,0.06,0,SQL Injection,UK,USA,0.622,7852,0
113.171.78.200,8.156.150.18,12089,5811,TCP,9338,332,403,24516,5937,19,11,0.84,29,0.45,0,Botnet,Russia,UK,0.938,7853,0
76.167.133.88,253.27.99.221,53916,4283,UDP,2082,829,693,46617,26343,49,26,0.55,26,0.5,0,Normal,India,Russia,0.127,7854,0
146.232.224.185,107.107.193.192,59573,7865,TCP,1916,206,645,40781,4048,20,6,0.2,12,0.8,1,Normal,USA,UK,0.203,7855,0
77.253.253.174,173.80.26.172,7955,1913,ICMP,1206,816,213,34433,7250,42,10,0.55,37,0.05,0,Normal,UK,USA,0.396,7856,0
95.73.31.244,58.138.201.234,18633,7825,UDP,4116,900,909,13843,22458,34,21,0.54,11,0.96,0,Normal,Russia,Russia,0.384,7857,0
207.114.24.7,46.139.161.134,51733,7747,ICMP,6081,898,128,7195,31689,43,6,0.15,45,0.09,0,Normal,USA,India,0.901,7858,0
138.110.90.92,185.87.238.40,41828,7359,TCP,4512,426,220,16061,13772,2,15,0.64,46,0.47,0,Normal,UK,USA,0.373,7859,0
255.207.91.174,243.224.202.128,33000,5077,UDP,8075,697,809,30700,19465,43,20,0.95,38,0.25,0,Normal,Russia,India,0.866,7860,0
52.200.236.23,192.78.216.147,25430,6517,TCP,8171,160,630,1379,41873,18,15,0.62,47,0.61,1,Normal,China,India,0.867,7861,0
163.86.84.100,245.55.67.101,29483,3051,ICMP,2777,978,1180,22788,24335,30,18,0.03,29,0.96,0,Normal,Russia,China,0.696,7862,0
177.178.245.76,228.72.39.193,26966,4247,TCP,3478,989,576,49085,17478,6,8,0.98,19,0.35,0,Normal,Germany,USA,0.93,7863,0
18.77.8.158,214.251.159.231,29067,3524,ICMP,7038,228,220,41498,24052,34,26,0.91,14,0.16,0,Normal,China,Russia,0.951,7864,0
134.49.174.67,4.110.24.42,56269,8027,TCP,9646,199,447,46892,20978,19,13,0.32,8,0.1,0,Normal,USA,UK,0.726,7865,0
85.111.197.4,110.65.88.218,13499,1898,ICMP,7571,570,1015,9948,25748,44,12,0.65,46,0.91,1,DDoS,India,Germany,0.774,7866,0
152.83.183.63,169.139.173.17,60875,4415,ICMP,9892,289,532,15739,34387,27,13,0.03,38,0.05,0,Normal,Russia,Germany,0.701,7867,0
201.227.46.116,160.122.184.137,34940,573,UDP,1394,140,275,15601,3743,3,18,0.21,2,0.38,0,Normal,Germany,USA,0.314,7868,0
236.201.185.67,16.26.175.209,17500,3828,ICMP,3586,139,523,18844,42162,5,21,0.28,10,0.69,0,Normal,USA,USA,0.814,7869,0
57.3.134.157,226.39.207.62,3165,1731,UDP,1045,780,914,47116,797,36,8,0.61,4,0.8,0,DoS,China,China,0.825,7870,0
169.79.228.44,138.7.21.83,65383,7048,UDP,1884,668,239,13017,37215,10,26,0.56,15,0.25,1,DDoS,China,China,0.879,7871,0
88.64.208.42,151.141.229.19,45324,3126,ICMP,4071,213,986,22783,47198,3,17,0.4,14,0.45,1,SQL Injection,Germany,Germany,0.444,7872,0
133.112.57.132,13.21.130.5,1612,4884,TCP,6818,105,99,40181,32418,22,21,0.88,44,0.08,1,Normal,USA,India,0.928,7873,0
244.133.42.250,252.144.168.203,45105,3762,TCP,4636,245,1370,21181,3816,34,13,0.93,13,0.45,0,Normal,China,Germany,0.81,7874,0
244.172.60.86,98.44.7.128,15959,7804,ICMP,3763,313,1268,32800,42114,30,1,0.26,32,0.67,0,Normal,Russia,China,0.707,7875,0
241.198.72.85,12.94.78.50,31650,5226,ICMP,9004,902,727,7571,14051,45,3,0.85,48,0.63,0,DDoS,UK,USA,0.746,7876,0
142.108.253.14,58.159.231.118,35495,1669,ICMP,7811,269,168,22862,18137,17,1,0.86,5,0.63,0,Normal,Russia,India,0.422,7877,0
